Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CD141-positive Myeloid Dendritic cell - Blood	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	PYGL
Immature Conventional Dendritic cell - Blood	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	BTK
CD14-positive monocyte - Blood	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TLR2
Connecting Tubule Intercalated Cell Type A - Kidney	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SLC16A12
Kidney Efferent Arteriole Endothelial cell - Kidney	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	C19ORF33
Vasa Recta Descending Limb cell - Kidney	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	C19ORF33
Conventional Dendritic cell - Kidney	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	IL12RB1
Plasmacytoid Dendritic Cell, human - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	PDE8A
Immature Conventional Dendritic cell - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CD6
Megakaryocyte (MK) - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TLR2
Granulocyte-Macrophage Progenitor Cell (GMP) - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TLR2
Hematopoietic Multipotent Progenitor cell - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FUT7
eosinophil - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	MS4A2
CD16-negative, CD56-bright Natural Killer cell - Bone Marrow	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CD6
Natural Killer cell - Liver	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD6
Endothelial cell - Placenta	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	TRABD
Syncytiotrophoblast cell - Placenta	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	ALDH3B2
Placental Microvascular Endothelial Cells - Placenta	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	TRABD
Corneal Epithelial cell - Eye	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	BEND3
Submucosal Gland Ciliated Duct cells - Respiratory System	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	FAM81B
Submucosal Gland Serous cells - Respiratory System	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	ALOX15B
Tracheobronchial Smooth Muscle cell - Respiratory System	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	MYLK
B cell - Respiratory System	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	BTK
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Respiratory System	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CXCR3
keratinocyte - Skin	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	MCM10
B cell - Uterus	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD4
Erythroid Lineage cell - Thoracic Thymus	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	EGFL6
T Follicular Helper cell - Spleen	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD4
Group 3 Innate Lymphoid Cell, human - Spleen	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CACNB1
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Spleen	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD4
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Spleen	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD4
Cytotoxic T cell - Large Intestine	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD4
Memory B cell - Lymph Node	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	BTK
Cytotoxic T cell - Lymph Node	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD3G
Exc L5 THEMIS SLC22A18 - Brain	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	MYLK
Exc L5-6 FEZF2 FILIP1L - Brain	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	PAPLN
Exc L5-6 FEZF2 SH2D1B - Brain	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	TMCO3
Oligo L3-6 OPALIN ENPP6 - Brain	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	SLC24A2
T cell - Pancreas	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD4
Kidney Outer Medulla Collecting Duct Intercalated cell - Kidney	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	SLC16A12
Megakaryocyte Progenitor cell - Bone Marrow	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	ENDOD1
Common Myeloid progenitor - Bone Marrow	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	FSCN1
Myeloid Progenitor (MOP) - Bone Marrow	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	TLR2
basophil - Bone Marrow	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	MS4A2
Mast cell - Bone Marrow	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	MS4A2
Mature CD8 T cell - Bone Marrow	1/104	0.6418789490626227	0.6735537578353478	0	0	0.9808812546676624	0.4348791441580978	CD6
Hepatic Oval Stem cell - Liver	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	PIGS
Eomes Low Liver NK cell - Liver	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CD6
TBet Low Liver NK cell - Liver	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CD6
Pulmonary Artery Endothelial cell - Respiratory System	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	EGFL6
Plasmacytoid Dendritic cell - Respiratory System	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CXCR3
Regulatory T cell - Respiratory System	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CXCR3
Germinal Center B cell - Spleen	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	ZBTB32
Superficial Zone B Cell - Spleen	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	ZNF860
Gamma-Delta T cell - Spleen	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	EPB41L3
CD4-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CD4
Regulatory T cell - Large Intestine	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CD4
Dendritic Cell, human - Heart	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	ELP6
Monocytoid B Cell - Lymph Node	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	BTK
Exc L3-5 RORB LAMA4 - Brain	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	KCNK10
Descending Thin Limb Cell Type 2 - Kidney	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CPQ
Kidney Afferent Arteriole Endothelial cell - Kidney	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	C19ORF33
Transitional Stage B cell - Bone Marrow	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	TCF20
Dendritic Cell, human - Bone Marrow	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	TLR2
Effector Memory CD8-positive, Alpha-Beta T Cell, Terminally differentiated - Bone Marrow	1/105	0.6454068675430098	0.6735537578353478	0	0	0.9714003944773175	0.4253513247399482	CD6
Innate Lymphoid cell - Uterus	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	CACNB1
macrophage - Thoracic Thymus	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	EPB41L3
Thymic Cortical macrophage - Thoracic Thymus	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	EPB41L3
Thymic macrophage - Thoracic Thymus	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	EPB41L3
Thymic Medullary macrophage - Thoracic Thymus	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	EPB41L3
Medullary Thymic Epithelial Cell Type 2 - Thoracic Thymus	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	EPB41L3
Lymph Node Subcapsular Sinus macrophage - Lymph Node	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	CD4
Marginal Reticular Cell - Lymph Node	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	CD4
Centrocyte - Lymph Node	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	BTK
Dendritic cell - Lymph Node	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	BTK
neutrophil - Blood	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	TLR2
CD14-low, CD16-positive monocyte - Bone Marrow	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	TLR2
promonocyte - Bone Marrow	1/106	0.6489002072980379	0.6735537578353478	0	0	0.9621001221001221	0.4160855374935979	RASSF4
Thymic Capsular fibroblast - Thoracic Thymus	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	CACNA2D1
monocyte - Thoracic Thymus	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	IL12RB1
CD8alpha-negative Thymic Conventional Dendritic cell - Thoracic Thymus	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	GSN
CD4-positive, Alpha-Beta Cytotoxic T cell - Thoracic Thymus	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	IL12RB1
CD8-positive, Alpha-Beta Memory T cell - Thoracic Thymus	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	CD3G
Group 3 Innate Lymphoid Cell, human - Thoracic Thymus	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	CD3G
macrophage - Large Intestine	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	CD4
Plasmacytoid Dendritic Cell, human - Lymph Node	1/107	0.652359305483576	0.6735537578353478	0	0	0.9529753265602322	0.4070727373338032	BTK
Endothelial Cell Of Lymphatic vessel - Thoracic Thymus	1/108	0.6557844959164566	0.6735537578353478	0	0	0.9440210879463216	0.3983042626686592	EGFL6
Medullary Thymic Epithelial Cell Type 1 - Thoracic Thymus	1/108	0.6557844959164566	0.6735537578353478	0	0	0.9440210879463216	0.3983042626686592	PAPLN
Naive B cell - Lymph Node	1/108	0.6557844959164566	0.6735537578353478	0	0	0.9440210879463216	0.3983042626686592	BTK
Regulatory T cell - Bone Marrow	1/108	0.6557844959164566	0.6735537578353478	0	0	0.9440210879463216	0.3983042626686592	CD6
Plasma cell - Thoracic Thymus	1/109	0.6591761093728156	0.6735537578353478	0	0	0.9352326685660018	0.38977181561362045	ZNF860
CD4-positive, Alpha-Beta Memory T cell - Thoracic Thymus	1/109	0.6591761093728156	0.6735537578353478	0	0	0.9352326685660018	0.38977181561362045	FCMR
plasmablast - Spleen	1/109	0.6591761093728156	0.6735537578353478	0	0	0.9352326685660018	0.38977181561362045	ZBTB32
Amacrine cell - Eye	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	TMEM175
Double Negative Thymocyte 4 - Thoracic Thymus	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	CD3G
Mature CD8 Single-Positive thymocyte - Thoracic Thymus	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	CD3G
Corticomedullary Thymic Epithelial cell - Thoracic Thymus	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	PAPLN
Naive Regulatory T cell - Thoracic Thymus	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	FCMR
Myo-Medullary Thymic Epithelial cell - Thoracic Thymus	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	ZNF543
Plasma cell - Spleen	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	ZBTB32
Follicular Dendritic cell - Lymph Node	1/110	0.6625344734535834	0.6735537578353478	0	0	0.926605504587156	0.3814674439859249	MS4A2
Transitional Stage B cell - Spleen	1/112	0.6691527471461418	0.6760654821373209	0	0	0.9098175098175099	0.36551274608333933	ZNF860
Natural Killer cell - Lymph Node	1/112	0.6691527471461418	0.6760654821373209	0	0	0.9098175098175099	0.36551274608333933	CD3G
CD4 T Cell Effector Memory CD45RA - Bone Marrow	1/112	0.6691527471461418	0.6760654821373209	0	0	0.9098175098175099	0.36551274608333933	CD6
Follicular Dendritic cell - Spleen	1/114	0.6756418737015664	0.6812141778145689	0	0	0.8936237803494441	0.35038283889964167	ZNF860
CD4 T Cell memory - Bone Marrow	1/118	0.6882426672514362	0.6924910787776797	0	0	0.8628972167433706	0.32239029884583315	CD6
Lymphocyte Of Large Intestine Lamina propria - Large Intestine	1/119	0.6913160082919585	0.6941550884081472	0	0	0.8555410691003912	0.3158300348930239	CD4
Blood Vessel Endothelial cell - Lymph Node	1/123	0.7033108547904017	0.7047520655584147	0	0	0.8273224043715847	0.29118133375990907	TBX2
Reticular Cell Of Splenic cord - Spleen	1/130	0.7231965480161668	0.7231965480161668	0	0	0.7821506658715961	0.2534748850507195	CALD1
