Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Descending Thin Limb Cell Type 3 - Kidney	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	CPQ
Megakaryocyte-Erythroid Progenitor cell - Bone Marrow	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	TFR2
Common Lymphoid progenitor - Bone Marrow	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	BCL2
Hematopoietic Stem cell - Bone Marrow	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	TLN2
Lympho-Myeloid Progenitor Cell (LMPP) - Bone Marrow	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	PDE1B
A8 Bistratified Small-Field cell - Eye	1/107	0.6062571159706006	0.6158044721276179	0	0	1.0816695919262835	0.541322736159718	WDR1
monocyte - Thoracic Thymus	1/107	0.6062571159706006	0.6158044721276179	0	0	1.0816695919262835	0.541322736159718	IL12RB1
Regulatory T cell - Spleen	1/107	0.6062571159706006	0.6158044721276179	0	0	1.0816695919262835	0.541322736159718	PYROXD1
macrophage - Large Intestine	1/107	0.6062571159706006	0.6158044721276179	0	0	1.0816695919262835	0.541322736159718	CD3D
CD141-positive Myeloid Dendritic cell - Lymph Node	1/108	0.6096813001397745	0.6176614218693527	0	0	1.0715061943055857	0.5302015347656451	BTK
CD4-positive, Alpha-Beta Memory T cell - Thoracic Thymus	1/109	0.6130758765257242	0.6180380971917429	0	0	1.061531007751938	0.5193716369245238	FCMR
Amacrine cell - Eye	1/110	0.6164410995245807	0.6180380971917429	0	0	1.0517388521442288	0.508823369728313	D2HGDH
Mast cell - Thoracic Thymus	1/110	0.6164410995245807	0.6180380971917429	0	0	1.0517388521442288	0.508823369728313	IL12RB1
Myo-Medullary Thymic Epithelial cell - Thoracic Thymus	1/110	0.6164410995245807	0.6180380971917429	0	0	1.0517388521442288	0.508823369728313	ZNF525
Splenic Stromal Cell (non-FRC/non-FDC) - Spleen	1/112	0.6230844926991146	0.6230844926991146	0	0	1.032683846637335	0.4885349972680058	FCER2
