Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Melanosome Assembly (GO:1903232)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	AP1G1
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	2/90	0.10750881739121433	0.27872656360685194	0	0	3.68628912071535	8.221097164535555	RNF144B;BAG2
Positive Regulation Of Protein Catabolic Process (GO:0045732)	2/92	0.11149519432021948	0.2795158145846223	0	0	3.604007285974499	7.906376720337424	IFNG;BAG2
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	WHAMM
Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	RNF34
COPII Vesicle Coating (GO:0048208)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	TMED10
Neuron Apoptotic Process (GO:0051402)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	DIABLO
Phosphate Ion Transport (GO:0006817)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	SLC20A2
snRNA Processing (GO:0016180)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	INTS6
Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	TMED10
Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	HLA-DOA
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	BCL3
Purine Ribonucleotide Transport (GO:0015868)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	SLC25A4
rRNA Catabolic Process (GO:0016075)	1/19	0.11149916559804166	0.2795158145846223	0	0	8.969286359530262	19.676265858335118	DIS3
Endocytosis (GO:0006897)	3/189	0.11305994639599724	0.28067081595752186	0	0	2.624633431085044	5.721273331848338	M6PR;ADRB2;PIK3C2A
Peptidyl-Lysine Modification (GO:0018205)	2/94	0.11551988433286632	0.28067081595752186	0	0	3.5253029223093373	7.60870573405766	NSMCE2;SIRT5
Sphingolipid Metabolic Process (GO:0006665)	2/94	0.11551988433286632	0.28067081595752186	0	0	3.5253029223093373	7.60870573405766	ORMDL2;KDSR
Activation Of Adenylate Cyclase Activity (GO:0007190)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	ADRB2
Adenine Nucleotide Transport (GO:0051503)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	SLC25A4
Regulation Of Membrane Depolarization (GO:0003254)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	RANGRF
Regulation Of Necroptotic Process (GO:0060544)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	SLC25A4
Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	PAN2
Cellular Response To Estradiol Stimulus (GO:0071392)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	SSTR2
Response To ATP (GO:0033198)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	P2RX7
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	LCK
Sensory Perception Of Pain (GO:0019233)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	P2RX7
Sulfur Compound Catabolic Process (GO:0044273)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	SUCLG2
Positive Regulation Of Protein Processing (GO:0010954)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	BAG2
Limb Morphogenesis (GO:0035108)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	IQCE
Microglial Cell Activation (GO:0001774)	1/20	0.11701310021259619	0.28067081595752186	0	0	8.496790757381259	18.229604422217157	IFNG
T Cell Receptor Signaling Pathway (GO:0050852)	2/95	0.11754611536381251	0.28067081595752186	0	0	3.487220165697162	7.465875268226848	LCK;CD3D
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	2/96	0.11958135095222543	0.28067081595752186	0	0	3.4499476805022673	7.326855290531365	CDC42EP5;WHAMM
Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	SIRT5
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	IFNG
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	ERAP2
Peptide Catabolic Process (GO:0043171)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	ERAP2
Regulation Of Steroid Metabolic Process (GO:0019218)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	RORA
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	IFNG
snRNA Metabolic Process (GO:0016073)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	INTS6
Focal Adhesion Assembly (GO:0048041)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	WHAMM
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	KLRK1
Zinc Ion Transmembrane Transport (GO:0071577)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	SLC39A3
Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	IFNG
Macrophage Differentiation (GO:0030225)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	IFNG
Protein Mannosylation (GO:0035268)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	DPY19L4
Purine Nucleotide Biosynthetic Process (GO:0006164)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	QPRT
Modulation By Host Of Viral Genome Replication (GO:0044827)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	PPIB
Negative Regulation Of GTPase Activity (GO:0034260)	1/21	0.12249309035972152	0.28067081595752186	0	0	8.071544715447155	16.947827732464113	KLRK1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	17/2028	0.12275492829790517	0.28067081595752186	0	0	1.4114194360921475	2.960544523289668	SMARCB1;SMARCD3;MED9;RORA;POU3F3;ZBTB2;MED12;RXRB;IFNG;TFDP2;BCL3;ZNF669;STAT4;ZNF525;ZKSCAN4;ZNF566;TRIM33
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	2/98	0.12367808927409456	0.2820728351865314	0	0	3.3777322404371586	7.059707440693926	IFNG;MED9
Response To UV (GO:0009411)	2/100	0.12780862542092375	0.2860560256818915	0	0	3.308464369354299	6.806243198091332	ERCC3;BCL3
ncRNA Processing (GO:0034470)	2/100	0.12780862542092375	0.2860560256818915	0	0	3.308464369354299	6.806243198091332	DIS3;INTS6
Platelet Dense Granule Organization (GO:0060155)	1/22	0.1279393433544284	0.2860560256818915	0	0	7.686798296554394	15.805587027633496	AP1G1
Cytoskeleton-Dependent Intracellular Transport (GO:0030705)	1/22	0.1279393433544284	0.2860560256818915	0	0	7.686798296554394	15.805587027633496	TUBB2A
snRNA 3'-End Processing (GO:0034472)	1/22	0.1279393433544284	0.2860560256818915	0	0	7.686798296554394	15.805587027633496	INTS6
Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	0.1279393433544284	0.2860560256818915	0	0	7.686798296554394	15.805587027633496	IFNG
Protein Peptidyl-Prolyl Isomerization (GO:0000413)	1/22	0.1279393433544284	0.2860560256818915	0	0	7.686798296554394	15.805587027633496	PPIB
Modulation By Host Of Viral Process (GO:0044788)	1/22	0.1279393433544284	0.2860560256818915	0	0	7.686798296554394	15.805587027633496	PPIB
Activation Of GTPase Activity (GO:0090630)	2/102	0.13197151602605595	0.2910081037960789	0	0	3.241967213114754	6.565532041600689	TBC1D3K;AGAP3
Regulation Of Protein Secretion (GO:0050708)	2/102	0.13197151602605595	0.2910081037960789	0	0	3.241967213114754	6.565532041600689	TMED10;IFNG
Protein Catabolic Process (GO:0030163)	2/102	0.13197151602605595	0.2910081037960789	0	0	3.241967213114754	6.565532041600689	GZMA;RAB12
Protein Ubiquitination (GO:0016567)	5/434	0.13296949980191947	0.2910081037960789	0	0	1.904663963487493	3.842917631839904	RNF144B;HERC3;RNF34;TRIM33;RNF220
Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	0.13335206514611525	0.2910081037960789	0	0	7.337028824833703	14.78237084448453	TRIM33
Regulation Of Cholesterol Metabolic Process (GO:0090181)	1/23	0.13335206514611525	0.2910081037960789	0	0	7.337028824833703	14.78237084448453	SEC14L2
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	1/23	0.13335206514611525	0.2910081037960789	0	0	7.337028824833703	14.78237084448453	RNF34
Actin Nucleation (GO:0045010)	1/23	0.13335206514611525	0.2910081037960789	0	0	7.337028824833703	14.78237084448453	WHAMM
Zinc Ion Transport (GO:0006829)	1/23	0.13335206514611525	0.2910081037960789	0	0	7.337028824833703	14.78237084448453	SLC39A3
Protein Targeting To ER (GO:0045047)	1/23	0.13335206514611525	0.2910081037960789	0	0	7.337028824833703	14.78237084448453	SRPRB
Fc-gamma Receptor Signaling Pathway (GO:0038094)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	LCK
RNA Splicing, Via Transesterification Reactions (GO:0000375)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	SNRNP40
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	LCK
Acylglycerol Homeostasis (GO:0055090)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	RORA
Regulation Of Neuroblast Proliferation (GO:1902692)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	SMARCD3
Response To Purine-Containing Compound (GO:0014074)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	P2RX7
Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	RORA
Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	RANGRF
Regulation Of Actin Nucleation (GO:0051125)	1/24	0.1387314605097311	0.2963512419339326	0	0	7.017674089784376	13.86141620257972	WHAMM
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	2/106	0.14038873666492963	0.2991891109252599	0	0	3.1166456494325345	6.119035112343955	SMARCB1;SMARCD3
mRNA Splicing, Via Spliceosome (GO:0000398)	3/211	0.1434186066726019	0.2993395822000814	0	0	2.3444055944055946	4.552806606810416	SNRNP40;USP49;DCPS
Intracellular Protein Transport (GO:0006886)	4/325	0.14354823063854866	0.2993395822000814	0	0	2.030633437175493	3.941630477321762	NUP107;TMED10;BCL3;RANGRF
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	KCTD6
Bile Acid Biosynthetic Process (GO:0006699)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	OSBPL3
Regulation Of Protein Processing (GO:0070613)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	BAG2
Secretory Granule Organization (GO:0033363)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	AP1G1
Vesicle Cargo Loading (GO:0035459)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	TMED10
Lamellipodium Assembly (GO:0030032)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	WHAMM
Purine Ribonucleotide Catabolic Process (GO:0009154)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	SUCLG2
Negative Regulation Of TORC1 Signaling (GO:1904262)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	WDR59
Regulation Of Cell Cycle Phase Transition (GO:1901987)	1/25	0.14407773297102816	0.2993395822000814	0	0	6.724932249322493	13.02889929294851	ERCC3
Positive Regulation Of Metabolic Process (GO:0009893)	2/108	0.14464032788857067	0.2994402802081773	0	0	3.057531704299412	5.911753190797638	IFNG;ADRB2
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	2/109	0.1467762837589013	0.2994402802081773	0	0	3.0288034318982686	5.811806534212386	RNF144B;BAG2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	2/109	0.1467762837589013	0.2994402802081773	0	0	3.0288034318982686	5.811806534212386	DIABLO;LCK
Positive Regulation Of DNA-templated Transcription (GO:0045893)	11/1243	0.14859961730807378	0.2994402802081773	0	0	1.473135271807838	2.8085319861959404	SEC14L2;MED12;RXRB;SMARCB1;SMARCD3;TFDP2;BCL3;STAT4;MED9;RORA;POU3F3
DNA-templated Transcription Elongation (GO:0006354)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	ERCC3
Fc Receptor Signaling Pathway (GO:0038093)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	LCK
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	HLA-DOA
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	RORA
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	ADRB2
Response To Glucocorticoid (GO:0051384)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	SSTR2
Spindle Assembly Checkpoint Signaling (GO:0071173)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	BUB3
Protein Targeting To Lysosome (GO:0006622)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	M6PR
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	BUB3
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	BUB3
Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	GZMA
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.14939108485111266	0.2994402802081773	0	0	6.455609756097561	12.273325742164896	RANGRF
RNA Metabolic Process (GO:0016070)	2/111	0.1510677001529009	0.3014728226735523	0	0	2.9729282598887052	5.618915266694055	SNRNP40;DIS3
T Cell Activation (GO:0042110)	2/111	0.1510677001529009	0.3014728226735523	0	0	2.9729282598887052	5.618915266694055	LCK;CD3D
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	2/112	0.1532228395523365	0.30192333008101385	0	0	2.94575260804769	5.525825230217425	IFNG;ADRB2
Peptidyl-Proline Modification (GO:0018208)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	PPIB
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	P2RX7
Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	RNF220
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	DNAJB5
Positive Regulation Of TORC1 Signaling (GO:1904263)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	WDR59
Synaptic Transmission, Glutamatergic (GO:0035249)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	GRIA3
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	IFNG
Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	0.15467171715256808	0.30192333008101385	0	0	6.2070043777360855	11.585065567472158	NCKAP5
Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	BUB3
Regulation Of Glucose Metabolic Process (GO:0010906)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	RORA
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	HLA-DOA
Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	FCER2
Cell-Substrate Junction Assembly (GO:0007044)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	WHAMM
Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	RANGRF
Positive Regulation Of Defense Response To Virus By Host (GO:0002230)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	TRAF3IP2
Transcription Elongation By RNA Polymerase II (GO:0006368)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	ERCC3
Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	IFNG
Vesicle Coating (GO:0006901)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	TMED10
Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	IFNG
Limb Development (GO:0060173)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	IQCE
Protein Depolymerization (GO:0051261)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	NCKAP5
Protein Localization To Golgi Apparatus (GO:0034067)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	TMED10
Pyroptosis (GO:0070269)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	GZMA
Regulation Of Bone Resorption (GO:0045124)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	P2RX7
Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	1/28	0.15991982977917438	0.30192333008101385	0	0	5.976814212586571	10.955994454509144	RANGRF
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	2/117	0.1640865782880244	0.30856964152865085	0	0	2.8169636493228793	5.09127044684615	IFNG;ADRB2
Alpha-Amino Acid Metabolic Process (GO:1901605)	1/29	0.1651356213455527	0.30856964152865085	0	0	5.7630662020905925	10.379214197813798	KMO
Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765)	1/29	0.1651356213455527	0.30856964152865085	0	0	5.7630662020905925	10.379214197813798	P2RX7
Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)	1/29	0.1651356213455527	0.30856964152865085	0	0	5.7630662020905925	10.379214197813798	SMARCD3
Negative Regulation Of DNA Binding (GO:0043392)	1/29	0.1651356213455527	0.30856964152865085	0	0	5.7630662020905925	10.379214197813798	GZMA
Protein Polyubiquitination (GO:0000209)	3/226	0.16550200944368595	0.30862055039703734	0	0	2.1850424341251897	3.9303930238621057	RNF144B;RNF34;TRAF3IP2
GPI Anchor Biosynthetic Process (GO:0006506)	1/30	0.17031928931456847	0.31374605926367877	0	0	5.5640594336977856	9.848832720808518	PIGK
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	1/30	0.17031928931456847	0.31374605926367877	0	0	5.5640594336977856	9.848832720808518	DIABLO
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	1/30	0.17031928931456847	0.31374605926367877	0	0	5.5640594336977856	9.848832720808518	IFNG
Immunoglobulin Mediated Immune Response (GO:0016064)	1/30	0.17031928931456847	0.31374605926367877	0	0	5.5640594336977856	9.848832720808518	HLA-DOA
Lamellipodium Organization (GO:0097581)	1/30	0.17031928931456847	0.31374605926367877	0	0	5.5640594336977856	9.848832720808518	WHAMM
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	1/30	0.17031928931456847	0.31374605926367877	0	0	5.5640594336977856	9.848832720808518	PIK3C2A
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	3/231	0.17307830121440815	0.31557042923292666	0	0	2.136581122227055	3.747587172595844	P2RX7;RNF34;RORA
Receptor-Mediated Endocytosis (GO:0006898)	2/122	0.17508317860288627	0.31557042923292666	0	0	2.6989071038251367	4.702829736383049	M6PR;ADRB2
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	RNF34
acyl-CoA Metabolic Process (GO:0006637)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	SUCLG2
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	HLA-DOA
Bile Acid Metabolic Process (GO:0008206)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	OSBPL3
Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	RANGRF
Phospholipid Translocation (GO:0045332)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	P2RX7
Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	TRIM33
Response To Estradiol (GO:0032355)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	SSTR2
Triglyceride Homeostasis (GO:0070328)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	RORA
Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	1/31	0.1754710298811658	0.31557042923292666	0	0	5.378319783197832	9.359789460313923	BAG2
Organonitrogen Compound Biosynthetic Process (GO:1901566)	2/123	0.1772968305017404	0.31759865306414126	0	0	2.676466603441268	4.630099717481272	ORMDL2;KDSR
Regulation Of Cell Motility (GO:2000145)	2/123	0.1772968305017404	0.31759865306414126	0	0	2.676466603441268	4.630099717481272	AMOTL1;AMOT
Positive Regulation Of Gene Expression (GO:0010628)	5/480	0.1780794572547192	0.3183738823217966	0	0	1.7161432994250332	2.9612489205057972	P2RX7;SMARCB1;IFNG;BCL3;POU3F3
'De Novo' Post-Translational Protein Folding (GO:0051084)	1/32	0.1805910381285544	0.31910261106210586	0	0	5.20456333595594	8.90771560432999	DNAJB5
Negative Regulation Of Fat Cell Differentiation (GO:0045599)	1/32	0.1805910381285544	0.31910261106210586	0	0	5.20456333595594	8.90771560432999	RORA
Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	1/32	0.1805910381285544	0.31910261106210586	0	0	5.20456333595594	8.90771560432999	PIK3C2A
Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)	1/32	0.1805910381285544	0.31910261106210586	0	0	5.20456333595594	8.90771560432999	BUB3
Vesicle Budding From Membrane (GO:0006900)	1/32	0.1805910381285544	0.31910261106210586	0	0	5.20456333595594	8.90771560432999	TMED10
Mitochondrial Membrane Organization (GO:0007006)	1/32	0.1805910381285544	0.31910261106210586	0	0	5.20456333595594	8.90771560432999	SLC25A4
Actin Filament Bundle Assembly (GO:0051017)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	ESPN
Actin Filament Bundle Organization (GO:0061572)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	ESPN
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	KIR2DL4
Signal Transduction By P53 Class Mediator (GO:0072331)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	BCL3
Positive Regulation Of Interleukin-12 Production (GO:0032735)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	IFNG
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	IFNG
ncRNA Catabolic Process (GO:0034661)	1/33	0.18567950794365437	0.3236941613577117	0	0	5.041666666666667	8.48882138384114	DIS3
Regulation Of DNA Repair (GO:0006282)	2/129	0.190667318181263	0.3256479082624697	0	0	2.5492448689815412	4.224672733943997	SMARCB1;SMARCD3
Regulation Of Interleukin-17 Production (GO:0032660)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	IFNG
Regulation Of Metal Ion Transport (GO:0010959)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	P2RX7
Cellular Response To Amyloid-Beta (GO:1904646)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	ADRB2
Sister Chromatid Segregation (GO:0000819)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	CENPI
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	SMARCB1
Positive Regulation Of Neuron Death (GO:1901216)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	IFNG
Positive Regulation Of Organelle Organization (GO:0010638)	1/34	0.1907366319823037	0.3256479082624697	0	0	4.888642522788865	8.099804524943316	P2RX7
